student_id,student_no,name,gender,grade,class,birth_date,contact_phone,email
5433,20221005433,许妍峻,女,大三,5班,2005-12-31,15285104418,20221005433@school.edu.cn
5434,20221005434,罗二,女,大三,5班,2005-06-30,15036102703,20221005434@school.edu.cn
5435,20221005435,萧瑾四,女,大三,5班,2005-03-20,15317116175,20221005435@school.edu.cn
5436,20221005436,何杰蕾,男,大三,12班,2005-03-25,17625702184,20221005436@school.edu.cn
5437,20221005437,于茗珊,女,大三,9班,2004-09-10,15675011841,20221005437@school.edu.cn
5438,20221005438,于芸辰,男,大三,8班,2005-07-27,13851381794,20221005438@school.edu.cn
5439,20221005439,冯婷蓉,女,大三,12班,2005-04-02,13271499050,20221005439@school.edu.cn
5440,20221005440,程宥,女,大三,5班,2004-07-20,13518931292,20221005440@school.edu.cn
5441,20221005441,陈锦芸,女,大三,8班,2004-07-04,15989451704,20221005441@school.edu.cn
5442,20221005442,吕婕,女,大三,3班,2005-11-10,15388925791,20221005442@school.edu.cn
5443,20221005443,赵子扬,男,大三,3班,2004-06-04,15194443662,20221005443@school.edu.cn
5444,20221005444,郑杰博,男,大三,2班,2005-06-08,18358050412,20221005444@school.edu.cn
5445,20221005445,何珺,男,大三,10班,2004-10-25,13123418697,20221005445@school.edu.cn
5446,20221005446,董六,男,大三,1班,2005-04-07,13628852920,20221005446@school.edu.cn
5447,20221005447,谢嫣,男,大三,4班,2004-09-01,18301357799,20221005447@school.edu.cn
5448,20221005448,吴腾腾,女,大三,5班,2005-12-24,17604940900,20221005448@school.edu.cn
5449,20221005449,吕珂,男,大三,4班,2004-02-01,17527608820,20221005449@school.edu.cn
5450,20221005450,许泓颖,女,大三,1班,2005-11-02,13618208869,20221005450@school.edu.cn
5451,20221005451,萧雨煜,女,大三,10班,2005-11-14,13634556870,20221005451@school.edu.cn
5452,20221005452,张瑞,女,大三,10班,2005-03-26,13209976839,20221005452@school.edu.cn
5453,20221005453,何明,男,大三,10班,2005-07-26,18337811239,20221005453@school.edu.cn
5454,20221005454,程梓,女,大三,6班,2004-05-30,13372973347,20221005454@school.edu.cn
5455,20221005455,陈妍雪,女,大三,12班,2004-07-19,15094448858,20221005455@school.edu.cn
5456,20221005456,曹翊,男,大三,2班,2005-08-11,13660223532,20221005456@school.edu.cn
5457,20221005457,黄奕锴,男,大三,5班,2005-04-16,15002560672,20221005457@school.edu.cn
5458,20221005458,沈芸芷,女,大三,12班,2005-02-22,15559080397,20221005458@school.edu.cn
5459,20221005459,罗宸娅,女,大三,3班,2004-02-05,13905219258,20221005459@school.edu.cn
5460,20221005460,高浩晟,女,大三,4班,2005-05-24,13259905918,20221005460@school.edu.cn
5461,20221005461,孙泓,男,大三,8班,2004-05-16,13314607385,20221005461@school.edu.cn
5462,20221005462,冯乐,男,大三,2班,2004-10-21,17510657075,20221005462@school.edu.cn
5463,20221005463,许七辰,女,大三,2班,2005-06-06,15114741918,20221005463@school.edu.cn
5464,20221005464,周启二,女,大三,3班,2005-02-23,18008588716,20221005464@school.edu.cn
5465,20221005465,李宇珏,男,大三,2班,2005-01-14,18684862700,20221005465@school.edu.cn
5466,20221005466,周浩恺,男,大三,7班,2004-01-01,15970029322,20221005466@school.edu.cn
5467,20221005467,梁珺,男,大三,10班,2005-05-26,18556182202,20221005467@school.edu.cn
5468,20221005468,徐妍宁,女,大三,7班,2005-04-19,13301648255,20221005468@school.edu.cn
5469,20221005469,陈欣斌,男,大三,3班,2005-09-10,18937388975,20221005469@school.edu.cn
5470,20221005470,于晨,女,大三,12班,2005-06-06,18596084759,20221005470@school.edu.cn
5471,20221005471,许明,女,大三,12班,2004-07-31,13217755937,20221005471@school.edu.cn
5472,20221005472,董菲,男,大三,3班,2004-07-21,18217591640,20221005472@school.edu.cn
5473,20221005473,杨璇,女,大三,8班,2005-01-02,18133375728,20221005473@school.edu.cn
5474,20221005474,周嘉哲,男,大三,12班,2004-08-26,15291539882,20221005474@school.edu.cn
5475,20221005475,萧琛珏,女,大三,6班,2005-10-13,17382881319,20221005475@school.edu.cn
5476,20221005476,邓子凝,男,大三,3班,2004-10-28,15580154946,20221005476@school.edu.cn
5477,20221005477,刘乐三,女,大三,4班,2005-06-18,18264468629,20221005477@school.edu.cn
5478,20221005478,周彦骐,男,大三,6班,2004-09-06,18961799896,20221005478@school.edu.cn
5479,20221005479,郭子,男,大三,3班,2005-04-16,17333435803,20221005479@school.edu.cn
5480,20221005480,李欣蕾,女,大三,5班,2005-03-21,13441309336,20221005480@school.edu.cn
5481,20221005481,程芸文,女,大三,11班,2004-05-13,15147322219,20221005481@school.edu.cn
5482,20221005482,于佳蕾,男,大三,6班,2004-08-16,15027573242,20221005482@school.edu.cn
5483,20221005483,曾雅志,男,大三,1班,2005-10-15,15281878550,20221005483@school.edu.cn
5484,20221005484,王宥欣,女,大三,8班,2004-04-25,17877058928,20221005484@school.edu.cn
5485,20221005485,吕昭七,男,大三,3班,2005-11-01,18197622058,20221005485@school.edu.cn
5486,20221005486,张泓宇,男,大三,7班,2005-05-20,18156087228,20221005486@school.edu.cn
5487,20221005487,彭泽诺,女,大三,12班,2005-02-08,15704800872,20221005487@school.edu.cn
5488,20221005488,许瑶焱,女,大三,9班,2004-04-19,15619188334,20221005488@school.edu.cn
5489,20221005489,于筱,男,大三,6班,2004-10-07,17690024480,20221005489@school.edu.cn
5490,20221005490,程宁子,男,大三,8班,2005-03-11,18811099260,20221005490@school.edu.cn
5491,20221005491,曹宁昊,女,大三,10班,2005-03-30,18018904758,20221005491@school.edu.cn
5492,20221005492,刘妍琪,女,大三,2班,2005-05-22,18595997200,20221005492@school.edu.cn
5493,20221005493,张七一,女,大三,5班,2004-01-02,15350501595,20221005493@school.edu.cn
5494,20221005494,梁雪雯,男,大三,2班,2005-04-02,18968639457,20221005494@school.edu.cn
5495,20221005495,程清致,女,大三,9班,2005-05-30,17384603226,20221005495@school.edu.cn
5496,20221005496,吴菲御,男,大三,5班,2004-01-25,15711425922,20221005496@school.edu.cn
5497,20221005497,马七彤,女,大三,6班,2004-01-17,17714532258,20221005497@school.edu.cn
5498,20221005498,罗露一,男,大三,7班,2005-01-17,13013692976,20221005498@school.edu.cn
5499,20221005499,吴乐璐,女,大三,7班,2005-05-21,13879247710,20221005499@school.edu.cn
5500,20221005500,张晨,女,大三,10班,2004-04-28,17568897170,20221005500@school.edu.cn
5501,20221005501,刘瑶茹,男,大三,4班,2005-11-08,13533584957,20221005501@school.edu.cn
5502,20221005502,许琛帆,女,大三,4班,2004-12-17,18889658334,20221005502@school.edu.cn
5503,20221005503,谢妍宇,女,大三,9班,2004-09-16,18026612669,20221005503@school.edu.cn
5504,20221005504,郭菲亦,男,大三,11班,2004-04-19,13125814917,20221005504@school.edu.cn
5505,20221005505,徐六琳,男,大三,7班,2005-11-06,13646847191,20221005505@school.edu.cn
5506,20221005506,赵瑜希,男,大三,8班,2005-04-06,18175474453,20221005506@school.edu.cn
5507,20221005507,程子煜,男,大三,4班,2004-04-14,18265757755,20221005507@school.edu.cn
5508,20221005508,赵博,女,大三,8班,2004-04-19,18581173764,20221005508@school.edu.cn
5509,20221005509,冯乐,男,大三,2班,2004-01-13,15730448007,20221005509@school.edu.cn
5510,20221005510,曾淇,男,大三,6班,2004-11-02,13096297934,20221005510@school.edu.cn
5511,20221005511,吕泽驰,男,大三,2班,2005-03-22,13443248373,20221005511@school.edu.cn
5512,20221005512,曹凯,男,大三,5班,2004-03-10,17848029912,20221005512@school.edu.cn
5513,20221005513,朱妍潇,女,大三,3班,2005-06-23,18896859702,20221005513@school.edu.cn
5514,20221005514,王晨焱,男,大三,10班,2004-07-26,15893538474,20221005514@school.edu.cn
5515,20221005515,曾清四,男,大三,5班,2005-05-05,17639019321,20221005515@school.edu.cn
5516,20221005516,唐杰,男,大三,8班,2005-06-30,15392823640,20221005516@school.edu.cn
5517,20221005517,高瑞瑾,女,大三,4班,2004-05-30,17851575284,20221005517@school.edu.cn
5518,20221005518,梁宇六,女,大三,1班,2004-06-15,17763836259,20221005518@school.edu.cn
5519,20221005519,徐芸瑾,女,大三,3班,2005-06-29,18960129109,20221005519@school.edu.cn
5520,20221005520,郭珂凯,女,大三,7班,2004-01-17,13430957497,20221005520@school.edu.cn
5521,20221005521,沈琳洁,男,大三,9班,2004-06-20,18218415475,20221005521@school.edu.cn
5522,20221005522,杨宁彤,男,大三,12班,2005-02-02,18024765131,20221005522@school.edu.cn
5523,20221005523,赵婕,男,大三,9班,2004-10-29,15895884297,20221005523@school.edu.cn
5524,20221005524,陈依潇,男,大三,2班,2004-12-11,18777245868,20221005524@school.edu.cn
5525,20221005525,张莹,女,大三,4班,2004-12-14,13033927136,20221005525@school.edu.cn
5526,20221005526,胡八珊,女,大三,11班,2005-05-27,13462741570,20221005526@school.edu.cn
5527,20221005527,杨五亦,女,大三,2班,2004-02-17,15567186475,20221005527@school.edu.cn
5528,20221005528,马锦,女,大三,12班,2004-04-17,17850670065,20221005528@school.edu.cn
5529,20221005529,罗昭凝,女,大三,10班,2005-06-07,15266826025,20221005529@school.edu.cn
5530,20221005530,吕菲,男,大三,12班,2004-12-16,18132153597,20221005530@school.edu.cn
5531,20221005531,冯岚洁,男,大三,10班,2005-04-09,15699725534,20221005531@school.edu.cn
5532,20221005532,萧一,女,大三,5班,2005-12-18,15059156569,20221005532@school.edu.cn
5533,20221005533,谢六蓉,男,大三,10班,2004-08-02,17872414302,20221005533@school.edu.cn
5534,20221005534,冯杰翎,男,大三,6班,2005-09-17,15764278827,20221005534@school.edu.cn
5535,20221005535,于翊希,男,大三,11班,2004-08-02,13017223310,20221005535@school.edu.cn
5536,20221005536,谢露钰,男,大三,6班,2004-06-16,15927862693,20221005536@school.edu.cn
5537,20221005537,罗嘉铠,男,大三,5班,2005-08-18,18261153805,20221005537@school.edu.cn
5538,20221005538,沈文,女,大三,2班,2005-11-17,15754262438,20221005538@school.edu.cn
5539,20221005539,沈婷骞,女,大三,4班,2005-11-01,13834694960,20221005539@school.edu.cn
5540,20221005540,陈翊,女,大三,8班,2004-06-14,18390372149,20221005540@school.edu.cn
5541,20221005541,梁若,男,大三,8班,2004-09-23,15567976081,20221005541@school.edu.cn
5542,20221005542,袁九颖,女,大三,1班,2005-01-21,18363527648,20221005542@school.edu.cn
5543,20221005543,梁宁,女,大三,2班,2005-10-01,18787044888,20221005543@school.edu.cn
5544,20221005544,程清彤,男,大三,2班,2004-05-02,15568007408,20221005544@school.edu.cn
5545,20221005545,朱沁钰,男,大三,4班,2004-02-22,15117493864,20221005545@school.edu.cn
5546,20221005546,张颖浩,男,大三,11班,2005-10-28,15379414469,20221005546@school.edu.cn
5547,20221005547,彭宇,女,大三,12班,2004-05-26,13534595864,20221005547@school.edu.cn
5548,20221005548,宋宥,女,大三,4班,2004-03-29,17753064355,20221005548@school.edu.cn
5549,20221005549,宋瑾文,男,大三,4班,2005-09-12,18641039281,20221005549@school.edu.cn
5550,20221005550,唐凯明,女,大三,10班,2004-03-25,18358256242,20221005550@school.edu.cn
5551,20221005551,张婕帆,男,大三,1班,2005-03-31,15886374488,20221005551@school.edu.cn
5552,20221005552,曹一,男,大三,10班,2005-01-23,13358346051,20221005552@school.edu.cn
5553,20221005553,曾宥潇,男,大三,9班,2004-08-17,13539052996,20221005553@school.edu.cn
5554,20221005554,谢姝,女,大三,12班,2004-12-05,13297857175,20221005554@school.edu.cn
5555,20221005555,彭杰,女,大三,2班,2004-01-27,17501735705,20221005555@school.edu.cn
5556,20221005556,韩景,女,大三,11班,2004-09-18,13509632440,20221005556@school.edu.cn
5557,20221005557,谢一,男,大三,9班,2004-05-27,17665609484,20221005557@school.edu.cn
5558,20221005558,于依,男,大三,7班,2005-06-28,18574274383,20221005558@school.edu.cn
5559,20221005559,何二八,女,大三,3班,2004-05-16,15714361046,20221005559@school.edu.cn
5560,20221005560,吴瑜一,男,大三,6班,2005-11-25,15527287143,20221005560@school.edu.cn
5561,20221005561,黄珺妍,女,大三,8班,2005-05-24,13390360081,20221005561@school.edu.cn
5562,20221005562,王茗亦,男,大三,6班,2005-10-23,13023553653,20221005562@school.edu.cn
5563,20221005563,郭颖八,女,大三,7班,2004-04-07,18606585944,20221005563@school.edu.cn
5564,20221005564,杨九,女,大三,11班,2004-04-08,15810525712,20221005564@school.edu.cn
5565,20221005565,彭奕驰,男,大三,3班,2005-08-22,13685823543,20221005565@school.edu.cn
5566,20221005566,黄璇腾,男,大三,10班,2005-02-27,13009621265,20221005566@school.edu.cn
5567,20221005567,林曜睿,男,大三,1班,2004-11-07,13828952225,20221005567@school.edu.cn
5568,20221005568,唐颖琪,女,大三,3班,2005-08-02,15891857785,20221005568@school.edu.cn
5569,20221005569,冯浩彤,男,大三,11班,2004-07-16,15301407837,20221005569@school.edu.cn
5570,20221005570,何曜腾,男,大三,9班,2004-12-01,13255412325,20221005570@school.edu.cn
5571,20221005571,徐乐萱,男,大三,12班,2005-05-29,13248725038,20221005571@school.edu.cn
5572,20221005572,于语腾,女,大三,1班,2004-06-12,18121038599,20221005572@school.edu.cn
5573,20221005573,张姝悦,女,大三,7班,2004-07-24,18006079472,20221005573@school.edu.cn
5574,20221005574,彭凯,女,大三,3班,2005-08-25,18509279676,20221005574@school.edu.cn
5575,20221005575,程露宇,男,大三,2班,2005-05-04,13726265491,20221005575@school.edu.cn
5576,20221005576,邓明,男,大三,8班,2004-05-26,18007064320,20221005576@school.edu.cn
5577,20221005577,马瑜,女,大三,1班,2004-12-20,15960105275,20221005577@school.edu.cn
5578,20221005578,许瑞,女,大三,2班,2005-07-25,17667742093,20221005578@school.edu.cn
5579,20221005579,许思,女,大三,10班,2004-08-05,15194276364,20221005579@school.edu.cn
5580,20221005580,唐七航,男,大三,5班,2004-09-17,18282267055,20221005580@school.edu.cn
5581,20221005581,郑婕,男,大三,5班,2004-07-26,15207714818,20221005581@school.edu.cn
5582,20221005582,朱泓七,女,大三,2班,2004-06-30,13795296237,20221005582@school.edu.cn
5583,20221005583,赵六亦,女,大三,3班,2005-03-18,18715839778,20221005583@school.edu.cn
5584,20221005584,吕凯璐,女,大三,12班,2004-06-23,17666073943,20221005584@school.edu.cn
5585,20221005585,王珺志,男,大三,10班,2005-10-13,15797762717,20221005585@school.edu.cn
5586,20221005586,胡明,男,大三,4班,2005-03-10,13019154583,20221005586@school.edu.cn
5587,20221005587,张思馥,男,大三,11班,2004-06-19,17594373890,20221005587@school.edu.cn
5588,20221005588,唐嫣霄,女,大三,7班,2005-10-27,15145685899,20221005588@school.edu.cn
5589,20221005589,朱嘉,女,大三,4班,2004-12-28,18671502346,20221005589@school.edu.cn
5590,20221005590,郑文,男,大三,9班,2004-10-27,13844588824,20221005590@school.edu.cn
5591,20221005591,陈菲,男,大三,10班,2004-11-23,15248456904,20221005591@school.edu.cn
5592,20221005592,吕志,男,大三,3班,2005-09-28,13796653525,20221005592@school.edu.cn
5593,20221005593,陈奕珂,男,大三,6班,2004-03-15,15986866061,20221005593@school.edu.cn
5594,20221005594,宋宥腾,女,大三,4班,2004-04-15,15258392142,20221005594@school.edu.cn
5595,20221005595,何彦,女,大三,5班,2005-05-30,13138447587,20221005595@school.edu.cn
5596,20221005596,曾博,女,大三,10班,2005-05-21,13953666886,20221005596@school.edu.cn
5597,20221005597,赵思,男,大三,3班,2005-04-15,17340390456,20221005597@school.edu.cn
5598,20221005598,董晨铠,男,大三,2班,2005-09-21,15936935709,20221005598@school.edu.cn
5599,20221005599,孙浩哲,女,大三,7班,2005-08-19,13249762071,20221005599@school.edu.cn
5600,20221005600,赵泓芷,女,大三,5班,2005-09-21,13064159638,20221005600@school.edu.cn
5601,20221005601,高珺,女,大三,12班,2005-04-06,13093315174,20221005601@school.edu.cn
5602,20221005602,周颖芷,男,大三,9班,2004-11-23,17549134919,20221005602@school.edu.cn
5603,20221005603,吕宸可,男,大三,9班,2004-10-19,18905981554,20221005603@school.edu.cn
5604,20221005604,吕祺八,男,大三,5班,2005-09-29,18001549053,20221005604@school.edu.cn
5605,20221005605,徐景,女,大三,12班,2004-05-05,18983449260,20221005605@school.edu.cn
5606,20221005606,彭佳珂,女,大三,11班,2004-11-10,15811072709,20221005606@school.edu.cn
5607,20221005607,谢宥瑜,女,大三,7班,2005-07-31,13624427087,20221005607@school.edu.cn
5608,20221005608,唐婕然,男,大三,3班,2005-02-09,17755740094,20221005608@school.edu.cn
5609,20221005609,李雨亦,男,大三,6班,2005-09-28,17636050926,20221005609@school.edu.cn
5610,20221005610,萧岚,男,大三,7班,2004-03-18,13734511806,20221005610@school.edu.cn
5611,20221005611,林嫣,男,大三,4班,2005-08-21,17727646308,20221005611@school.edu.cn
5612,20221005612,曾嫣珊,女,大三,4班,2005-08-02,15054984899,20221005612@school.edu.cn
5613,20221005613,高佳霄,女,大三,4班,2004-09-14,15269929040,20221005613@school.edu.cn
5614,20221005614,罗六四,女,大三,5班,2004-09-19,13231286034,20221005614@school.edu.cn
5615,20221005615,徐嘉彤,男,大三,9班,2004-06-20,13572471693,20221005615@school.edu.cn
5616,20221005616,何翊亦,男,大三,6班,2004-01-27,17318523118,20221005616@school.edu.cn
5617,20221005617,于序帆,女,大三,9班,2004-05-22,13127192554,20221005617@school.edu.cn
5618,20221005618,林雅,男,大三,12班,2005-06-04,18196778131,20221005618@school.edu.cn
5619,20221005619,萧一宁,男,大三,9班,2004-12-31,15602887032,20221005619@school.edu.cn
5620,20221005620,邓明,男,大三,11班,2005-02-16,13792270306,20221005620@school.edu.cn
5621,20221005621,周序,女,大三,8班,2004-12-29,17312022853,20221005621@school.edu.cn
5622,20221005622,马嘉三,女,大三,10班,2004-02-04,18799066792,20221005622@school.edu.cn
5623,20221005623,许睿三,女,大三,2班,2005-08-21,15926528444,20221005623@school.edu.cn
5624,20221005624,程瑶辰,女,大三,7班,2005-03-19,13278457064,20221005624@school.edu.cn
5625,20221005625,于泽睿,男,大三,9班,2004-07-08,13227896566,20221005625@school.edu.cn
5626,20221005626,孙奕七,男,大三,2班,2005-12-06,18814358762,20221005626@school.edu.cn
5627,20221005627,程琛琪,男,大三,5班,2005-04-16,13631043697,20221005627@school.edu.cn
5628,20221005628,萧三辰,女,大三,1班,2005-10-10,18025515068,20221005628@school.edu.cn
5629,20221005629,程雪五,女,大三,4班,2004-10-02,15786566663,20221005629@school.edu.cn
5630,20221005630,朱梓亦,女,大三,6班,2005-04-05,13970984209,20221005630@school.edu.cn
5631,20221005631,王博璐,女,大三,11班,2004-09-04,18771387657,20221005631@school.edu.cn
5632,20221005632,吕腾珏,女,大三,5班,2005-11-12,13749116436,20221005632@school.edu.cn
5633,20221005633,萧梓宁,女,大三,12班,2004-09-11,15191530101,20221005633@school.edu.cn
5634,20221005634,罗志八,女,大三,11班,2005-01-31,15713531259,20221005634@school.edu.cn
5635,20221005635,梁嫣琪,男,大三,12班,2005-11-07,17834844855,20221005635@school.edu.cn
5636,20221005636,徐林,女,大三,5班,2005-03-16,15530702879,20221005636@school.edu.cn
5637,20221005637,刘宸骁,男,大三,5班,2004-06-22,18906510665,20221005637@school.edu.cn
5638,20221005638,傅腾霖,男,大三,7班,2005-03-30,17606911616,20221005638@school.edu.cn
5639,20221005639,董筱辰,男,大三,7班,2005-01-19,13987990609,20221005639@school.edu.cn
5640,20221005640,曹琛涵,男,大三,10班,2004-01-19,13795780665,20221005640@school.edu.cn
5641,20221005641,郭芸,男,大三,6班,2005-06-18,18525778937,20221005641@school.edu.cn
5642,20221005642,袁瑾坤,男,大三,9班,2005-11-13,13912672672,20221005642@school.edu.cn
5643,20221005643,萧璇峻,女,大三,9班,2005-01-20,17663782865,20221005643@school.edu.cn
5644,20221005644,高彤七,男,大三,2班,2005-11-01,17390120372,20221005644@school.edu.cn
5645,20221005645,郭文,女,大三,6班,2005-12-12,13974298933,20221005645@school.edu.cn
5646,20221005646,徐文,女,大三,11班,2005-09-07,17323815777,20221005646@school.edu.cn
5647,20221005647,谢志凝,男,大三,8班,2005-04-10,15775284505,20221005647@school.edu.cn
5648,20221005648,林若扬,男,大三,3班,2005-07-13,13319574458,20221005648@school.edu.cn
5649,20221005649,王明,女,大三,7班,2005-01-18,15293269588,20221005649@school.edu.cn
5650,20221005650,许四,女,大三,7班,2005-10-12,13655078802,20221005650@school.edu.cn
5651,20221005651,萧筱琪,男,大三,1班,2004-01-29,15744501876,20221005651@school.edu.cn
5652,20221005652,邓沁,男,大三,4班,2004-05-01,17868712558,20221005652@school.edu.cn
5653,20221005653,陈佳涵,男,大三,4班,2005-02-15,13784334635,20221005653@school.edu.cn
5654,20221005654,董琳,男,大三,8班,2005-05-27,15352350908,20221005654@school.edu.cn
5655,20221005655,徐八轩,女,大三,11班,2005-06-11,18332060176,20221005655@school.edu.cn
5656,20221005656,赵腾宁,女,大三,8班,2005-10-19,18579901446,20221005656@school.edu.cn
5657,20221005657,刘宥航,男,大三,1班,2005-07-12,18392564346,20221005657@school.edu.cn
5658,20221005658,吕序瑶,女,大三,4班,2005-11-04,15949178640,20221005658@school.edu.cn
5659,20221005659,杨颖瑜,女,大三,3班,2005-05-31,18263234591,20221005659@school.edu.cn
5660,20221005660,梁瑶磊,男,大三,11班,2004-08-11,15559435188,20221005660@school.edu.cn
5661,20221005661,孙锦,男,大三,12班,2004-03-05,17724257761,20221005661@school.edu.cn
5662,20221005662,朱腾磊,男,大三,7班,2004-06-02,13696080189,20221005662@school.edu.cn
5663,20221005663,许星,女,大三,1班,2004-05-18,17809956727,20221005663@school.edu.cn
5664,20221005664,黄三阳,男,大三,12班,2005-10-04,13426879380,20221005664@school.edu.cn
5665,20221005665,吴淇,女,大三,1班,2005-04-30,13112325759,20221005665@school.edu.cn
5666,20221005666,郑腾婧,女,大三,2班,2005-12-13,18944968239,20221005666@school.edu.cn
5667,20221005667,徐菲,男,大三,11班,2004-10-13,13210269319,20221005667@school.edu.cn
5668,20221005668,马渲宇,男,大三,12班,2004-02-22,15579293611,20221005668@school.edu.cn
5669,20221005669,杨姝娜,男,大三,9班,2005-06-16,15970169001,20221005669@school.edu.cn
5670,20221005670,吴莹致,女,大三,9班,2004-03-16,18631856598,20221005670@school.edu.cn
5671,20221005671,朱翊宁,男,大三,9班,2004-05-10,13051342664,20221005671@school.edu.cn
5672,20221005672,唐莹馥,女,大三,11班,2004-11-14,18052058836,20221005672@school.edu.cn
5673,20221005673,胡泽,女,大三,11班,2005-03-24,15886561183,20221005673@school.edu.cn
5674,20221005674,徐岚欣,男,大三,1班,2004-11-16,13040884499,20221005674@school.edu.cn
5675,20221005675,罗欣九,男,大三,5班,2004-05-18,13024825698,20221005675@school.edu.cn
5676,20221005676,袁珺三,女,大三,11班,2004-09-01,15349457193,20221005676@school.edu.cn
5677,20221005677,袁渲萌,男,大三,3班,2005-05-02,13243119427,20221005677@school.edu.cn
5678,20221005678,林宸萱,男,大三,3班,2004-12-06,18030426131,20221005678@school.edu.cn
5679,20221005679,袁清,男,大三,8班,2005-04-09,18399248807,20221005679@school.edu.cn
5680,20221005680,谢九,男,大三,6班,2005-09-19,15645995157,20221005680@school.edu.cn
5681,20221005681,郭嘉坤,女,大三,8班,2005-03-25,13686259514,20221005681@school.edu.cn
5682,20221005682,吕晨娅,男,大三,4班,2005-04-06,15711880527,20221005682@school.edu.cn
5683,20221005683,高林,女,大三,9班,2004-01-22,15266317752,20221005683@school.edu.cn
5684,20221005684,杨瑾琪,女,大三,2班,2005-05-05,17759475936,20221005684@school.edu.cn
5685,20221005685,梁星,男,大三,6班,2004-11-20,18256694643,20221005685@school.edu.cn
5686,20221005686,刘宸瑜,男,大三,5班,2004-10-23,15569533519,20221005686@school.edu.cn
5687,20221005687,沈六瑾,男,大三,2班,2004-12-16,13030271056,20221005687@school.edu.cn
5688,20221005688,黄林,男,大三,10班,2004-12-15,15634457635,20221005688@school.edu.cn
5689,20221005689,谢璇,男,大三,5班,2005-10-18,15737422821,20221005689@school.edu.cn
5690,20221005690,林启,女,大三,4班,2005-07-07,15384367327,20221005690@school.edu.cn
5691,20221005691,徐彤,男,大三,10班,2005-01-22,13109262406,20221005691@school.edu.cn
5692,20221005692,孙锦磊,男,大三,6班,2005-01-15,15207915131,20221005692@school.edu.cn
5693,20221005693,程彤阳,男,大三,5班,2005-09-14,15395463334,20221005693@school.edu.cn
5694,20221005694,张嫣志,男,大三,12班,2005-02-01,17397881236,20221005694@school.edu.cn
5695,20221005695,韩沁珂,男,大三,8班,2004-01-07,13542618580,20221005695@school.edu.cn
5696,20221005696,韩志,女,大三,1班,2005-01-31,18875852558,20221005696@school.edu.cn
5697,20221005697,萧璇,女,大三,5班,2004-05-06,13159833654,20221005697@school.edu.cn
5698,20221005698,刘瑜凝,女,大三,3班,2004-06-15,15654295126,20221005698@school.edu.cn
5699,20221005699,沈珂,男,大三,2班,2005-10-29,15388320153,20221005699@school.edu.cn
5700,20221005700,董凯,男,大三,2班,2005-06-06,17508159190,20221005700@school.edu.cn
5701,20221005701,黄珺,男,大三,1班,2005-09-03,15300031178,20221005701@school.edu.cn
5702,20221005702,袁博骁,男,大三,8班,2005-03-14,15929725280,20221005702@school.edu.cn
5703,20221005703,于清函,女,大三,11班,2004-05-28,13415146085,20221005703@school.edu.cn
5704,20221005704,吕沁琪,女,大三,2班,2005-03-29,17586227920,20221005704@school.edu.cn
5705,20221005705,沈浩彤,女,大三,3班,2005-02-27,15680578523,20221005705@school.edu.cn
5706,20221005706,周杰蕾,女,大三,6班,2005-01-25,17854930170,20221005706@school.edu.cn
5707,20221005707,李四九,女,大三,8班,2005-07-21,13781593803,20221005707@school.edu.cn
5708,20221005708,马琛钰,男,大三,8班,2005-01-08,13403214182,20221005708@school.edu.cn
5709,20221005709,朱若瑾,女,大三,10班,2005-10-10,18820030209,20221005709@school.edu.cn
5710,20221005710,曹宥,男,大三,2班,2005-04-27,13674477557,20221005710@school.edu.cn
5711,20221005711,彭杰,男,大三,12班,2005-09-24,18388742859,20221005711@school.edu.cn
5712,20221005712,徐明琪,男,大三,2班,2005-04-25,18626174176,20221005712@school.edu.cn
5713,20221005713,于宥斌,女,大三,1班,2005-01-14,13037220111,20221005713@school.edu.cn
5714,20221005714,邓宇,女,大三,6班,2004-03-01,18593297503,20221005714@school.edu.cn
5715,20221005715,马芸洁,女,大三,8班,2004-03-17,15988467620,20221005715@school.edu.cn
5716,20221005716,张奕,女,大三,3班,2004-08-23,18242126614,20221005716@school.edu.cn
5717,20221005717,韩宁志,男,大三,6班,2004-03-09,18521855460,20221005717@school.edu.cn
5718,20221005718,高姝瑶,女,大三,10班,2004-11-26,15213103670,20221005718@school.edu.cn
5719,20221005719,吕曜,女,大三,8班,2005-11-13,18243147769,20221005719@school.edu.cn
5720,20221005720,林渲,女,大三,6班,2004-09-17,13397247960,20221005720@school.edu.cn
5721,20221005721,郑星芷,男,大三,2班,2004-10-12,18956669419,20221005721@school.edu.cn
5722,20221005722,曾琳致,男,大三,9班,2005-03-04,17693588317,20221005722@school.edu.cn
5723,20221005723,曾宥轩,女,大三,5班,2005-08-14,13486847791,20221005723@school.edu.cn
5724,20221005724,曹二琪,女,大三,5班,2005-10-31,15643059590,20221005724@school.edu.cn
5725,20221005725,宋宸,男,大三,11班,2005-08-31,13776104940,20221005725@school.edu.cn
5726,20221005726,胡浩二,女,大三,1班,2004-04-14,17564139950,20221005726@school.edu.cn
5727,20221005727,胡依萌,男,大三,10班,2004-12-03,13978150468,20221005727@school.edu.cn
5728,20221005728,王淇,女,大三,1班,2004-09-19,13195876190,20221005728@school.edu.cn
5729,20221005729,陈乐,女,大三,5班,2005-12-25,18698183037,20221005729@school.edu.cn
5730,20221005730,梁博志,男,大三,1班,2005-02-08,13282728917,20221005730@school.edu.cn
5731,20221005731,程璇帆,男,大三,8班,2004-04-02,13922985618,20221005731@school.edu.cn
